px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.95652	-6.95881	-2.63778	-2.56332	-0.378182	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	2.23278e-314
7.093	-6.88948	-2.67198	-2.60998	-0.444336	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.363005
7.23507	-6.78947	-2.74182	-2.62066	-0.420963	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	2.23278e-314
7.32035	-6.68441	-2.57586	-2.53402	-0.119603	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	4.93243
7.44769	-6.58568	-2.62529	-2.53104	-0.103539	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	2.23278e-314
7.56853	-6.50865	-2.63294	-2.55033	-0.139945	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.0694059
7.67672	-6.44193	-2.58913	-2.56432	-0.150334	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	2.23278e-314
7.83415	-6.39606	-2.70834	-2.66636	-0.394979	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	3.06792
7.95902	-6.33595	-2.68347	-2.69097	-0.400123	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	2.23278e-314
8.0213	-6.25018	-2.46011	-2.61091	-0.140725	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	4.4668
8.12989	-6.17537	-2.48383	-2.60912	-0.127537	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	2.23278e-314
8.25546	-6.10271	-2.51446	-2.62049	-0.141904	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.0893314
8.39808	-6.00829	-2.59595	-2.61375	-0.117181	8.45315	-5.97158	8.45	-5.95	2.727	1.818	2.23278e-314
8.50501	-5.93415	-2.57905	-2.59987	-0.0681406	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	0.133427
8.62353	-5.85511	-2.61397	-2.59555	-0.055792	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	2.23278e-314
8.76169	-5.80233	-2.70374	-2.65025	-0.187235	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	1.21297
8.90147	-5.70523	-2.79253	-2.63808	-0.153767	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	2.23278e-314
9.00152	-5.61209	-2.68117	-2.5696	0.0467784	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	2.92053
9.1287	-5.50894	-2.75364	-2.5471	0.0775182	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	2.23278e-314
9.23007	-5.39334	-2.68963	-2.47503	0.242808	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	1.51408
9.35069	-5.27953	-2.73347	-2.44703	0.263652	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	2.23278e-314
9.45159	-5.16552	-2.71015	-2.39607	0.351212	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	0.423226
9.55668	-5.05937	-2.71309	-2.37315	0.355957	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	2.23278e-314
9.67651	-4.99633	-2.7579	-2.4355	0.151692	9.62802	-5.02338	9.65	-5	1.99604	0.998028	1.98203
9.77164	-4.92032	-2.71778	-2.4343	0.142887	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	2.23278e-314
9.85915	-4.81408	-2.62864	-2.37654	0.278164	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	1.12371
9.95478	-4.73088	-2.58558	-2.37066	0.264624	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	2.23278e-314
10.0347	-4.61712	-2.52641	-2.30438	0.40133	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	1.01563
10.1322	-4.49162	-2.57623	-2.27088	0.417816	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	2.23278e-314
10.2276	-4.38492	-2.59552	-2.26625	0.366035	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.205709
10.3244	-4.26718	-2.62093	-2.24491	0.368113	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	2.23278e-314
10.4164	-4.16439	-2.64587	-2.23896	0.339195	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.270324
10.5142	-4.0225	-2.74604	-2.20783	0.359482	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	2.23278e-314
10.6379	-3.92898	-2.82666	-2.27803	0.13388	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	2.61404
10.735	-3.79599	-2.88677	-2.2599	0.149737	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	2.23278e-314
10.7527	-3.65202	-2.71141	-2.09877	0.550271	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	8.41366
10.831	-3.49818	-2.80212	-2.05711	0.571523	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	2.23278e-314
10.9443	-3.41553	-2.80792	-2.1613	0.225341	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	5.60498
11.0287	-3.28131	-2.85448	-2.14527	0.231864	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	2.23278e-314
11.0539	-3.14075	-2.75238	-2.02799	0.510403	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	4.22491
11.1233	-2.98997	-2.82274	-1.99528	0.521075	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	2.23278e-314
11.1195	-2.80277	-2.80583	-1.80806	0.939537	11.1386	-2.78926	11.15	-2.8	0	2.73104	8.22865
11.1496	-2.65226	-2.80477	-1.75538	0.940927	11.141	-2.65084	11.15	-2.65	0	2.73102	2.23278e-314
11.159	-2.49308	-2.8203	-1.67321	1.02034	11.1042	-2.54354	11.15	-2.55	0	1.81785	0.320846
11.1632	-2.3811	-2.71324	-1.62283	1.01887	11.1497	-2.45904	11.15	-2.45	0	1.81785	2.23278e-314
11.2686	-2.32433	-2.43677	-1.81591	0.363978	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	21.2471
11.3133	-2.15202	-2.57917	-1.80112	0.349761	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	2.23278e-314
11.3206	-2.01038	-2.56068	-1.73319	0.476516	11.3117	-1.92025	11.35	-1.95	0	1.81854	0.851347
11.3431	-1.86943	-2.56691	-1.70787	0.475299	11.3504	-1.8663	11.35	-1.85	0	1.81853	2.23278e-314
11.3573	-1.72656	-2.57518	-1.67011	0.508384	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.101699
11.3686	-1.56695	-2.62195	-1.63915	0.512051	11.3568	-1.53205	11.35	-1.55	0	2.72762	2.23278e-314
11.2984	-1.40896	-2.66616	-1.44957	0.931361	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	7.56656
11.2715	-1.25694	-2.68367	-1.39381	0.936791	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	2.23278e-314
11.169	-1.07354	-2.9144	-1.19833	1.3108	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	6.60844
11.0969	-0.927614	-2.91387	-1.11963	1.31923	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	2.23278e-314
11.0345	-0.805011	-2.86552	-1.06785	1.27528	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	0.277825
10.9596	-0.668051	-2.899	-1.00651	1.26781	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	2.23278e-314
10.8429	-0.533942	-3.05054	-0.891429	1.40344	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	1.64699
10.7453	-0.399474	-3.0929	-0.831197	1.38425	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	2.23278e-314
10.6586	-0.287233	-2.92699	-0.797615	1.26665	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	1.38606
10.5428	-0.208561	-2.86063	-0.707426	1.30402	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	2.23278e-314
10.3973	-0.112287	-3.0968	-0.596175	1.43913	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	2.80497
10.2641	-0.0364691	-3.08842	-0.517632	1.44945	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	2.23278e-314
10.176	0.00837326	-2.72291	-0.476074	1.3392	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	4.57994
10.0492	0.0239954	-2.66392	-0.370912	1.40247	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	2.23278e-314
9.91323	0.0684171	-2.69904	-0.288956	1.41851	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	0.498871
9.76674	0.0839126	-2.68184	-0.189189	1.45355	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	2.23278e-314
9.60819	0.115314	-2.86709	-0.117431	1.45943	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	1.07777
9.46524	0.135119	-2.87444	-0.0521943	1.44628	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	2.23278e-314
9.35863	0.106516	-2.44183	0.0580376	1.49064	9.22819	0.16178	9.35	0.15	-1.81963	0	5.93473
9.22956	0.110349	-2.4405	0.121196	1.46143	9.24456	0.139817	9.25	0.15	-1.81962	0	2.23278e-314
9.07635	0.128413	-2.69707	0.141254	1.36648	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	2.21752
8.94857	0.156357	-2.68293	0.151617	1.27647	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	2.23278e-314
8.80244	0.156618	-2.80104	0.180245	1.21505	8.84168	0.257617	8.8	0.25	-2.99995	0	0.763237
8.66578	0.16966	-2.78709	0.192886	1.13997	8.65606	0.24536	8.65	0.25	-2.99994	0	2.23278e-314
8.51847	0.158497	-2.84759	0.223132	1.09317	8.43549	0.247188	8.5	0.25	-2.99323	0	0.382979
8.37581	0.169691	-2.83256	0.224899	1.01042	8.34184	0.250769	8.35	0.25	-2.9932	0	2.23278e-314
8.23472	0.14644	-2.7761	0.266739	0.993206	8.27073	0.243988	8.2	0.25	-2.73233	0	0.261228
8.08227	0.162111	-2.75038	0.254054	0.889518	8.03847	0.260731	8.05	0.25	-2.73234	0	2.23278e-314
7.93817	0.142779	-2.84104	0.269728	0.835713	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	0.490321
7.79224	0.119295	-2.84729	0.290556	0.802937	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	2.23278e-314
7.62424	0.0986618	-3.02029	0.285816	0.712271	7.46173	0.143776	7.6	0.15	-2.99599	0	1.60545
7.47722	0.0882698	-2.99847	0.283501	0.653507	7.45455	0.149294	7.45	0.15	-2.99596	0	2.23278e-314
7.3838	0.0277852	-2.57722	0.375359	0.790689	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	6.60406
7.25668	0.0026843	-2.54684	0.388023	0.743245	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	2.23278e-314
7.10773	-0.0376046	-2.72965	0.386922	0.646674	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	2.10998
6.96431	-0.109899	-2.75437	0.434278	0.664649	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	2.23278e-314
6.93271	-0.246336	-2.21292	0.646006	1.0482	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	13.9705
6.84057	-0.32911	-2.21972	0.711141	1.05961	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	2.23278e-314
6.66832	-0.333523	-2.62159	0.541676	0.555453	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	15.727
6.55471	-0.444567	-2.69243	0.609052	0.613045	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	2.23278e-314
6.50942	-0.616057	-2.41896	0.838659	1.03088	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	9.20506
6.42823	-0.759009	-2.49025	0.935841	1.08978	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	2.23278e-314
6.39074	-0.929364	-2.50526	1.12305	1.36822	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	2.46281
6.34199	-1.07681	-2.57772	1.21626	1.3989	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	2.23278e-314
6.27439	-1.20202	-2.58517	1.24026	1.27161	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.984463
6.2303	-1.36792	-2.66361	1.32175	1.27849	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	2.23278e-314
6.27761	-1.60415	-2.88355	1.61135	1.79329	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	10.6689
6.30161	-1.75728	-2.86661	1.71629	1.80381	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	2.23278e-314
6.30475	-1.85731	-2.66046	1.74307	1.64028	6.34	-1.88987	6.35	-1.9	0	-2.99515	1.69676
6.33532	-1.99867	-2.68874	1.82593	1.63501	6.35828	-2.03886	6.35	-2.05	0	-2.99515	2.23278e-314
6.34735	-2.11251	-2.45815	1.84967	1.44888	6.45002	-2.23466	6.35	-2.2	0	-2.72856	3.40415
6.37507	-2.26807	-2.52599	1.90891	1.40741	6.34057	-2.34076	6.35	-2.35	0	-2.72854	2.23278e-314
6.43056	-2.42551	-2.64173	1.98911	1.42186	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.65079
6.48043	-2.58334	-2.70239	2.04294	1.3763	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	2.23278e-314
6.47863	-2.67478	-2.19847	2.0133	1.09023	6.46538	-2.81029	6.45	-2.8	0	-2.72732	10.7094
6.50799	-2.83057	-2.29085	2.02405	1.00475	6.45762	-2.94003	6.45	-2.95	0	-2.7273	2.23278e-314
6.56784	-2.99159	-2.54741	2.0746	1.0352	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	2.60299
6.60324	-3.18318	-2.67227	2.05544	0.90787	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	2.23278e-314
6.65112	-3.33884	-2.66676	2.05889	0.818026	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	0.970862
6.69163	-3.53198	-2.77862	2.03427	0.704362	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	2.23278e-314
6.73284	-3.68434	-2.71391	2.02304	0.601735	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	0.861173
6.77459	-3.86487	-2.79349	2.00431	0.519476	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	2.23278e-314
6.80443	-4.00701	-2.66695	1.98033	0.405086	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	1.10391
6.84689	-4.17712	-2.73156	1.96571	0.347105	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	2.23278e-314
6.86405	-4.29547	-2.54522	1.92876	0.216186	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	1.84417
6.91392	-4.42199	-2.56395	1.93913	0.21425	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	2.23278e-314
7.01158	-4.56702	-2.90773	2.02869	0.415272	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	5.96398
7.08522	-4.71061	-2.94009	2.04812	0.411056	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	2.23278e-314
7.1272	-4.81998	-2.73721	2.0372	0.326937	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	1.67693
7.20425	-4.93609	-2.73583	2.0695	0.350686	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	2.23278e-314
7.26697	-5.06234	-2.66316	2.07662	0.320064	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	0.242097
7.33203	-5.20675	-2.69252	2.0781	0.294084	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	2.23278e-314
7.44229	-5.35807	-3.10363	2.14558	0.436769	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	6.63863
7.52542	-5.50412	-3.13397	2.15483	0.41577	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	2.23278e-314
7.56892	-5.60597	-2.78363	2.13238	0.303238	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	4.74927
7.64198	-5.7255	-2.78842	2.14495	0.299008	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	2.23278e-314
7.73832	-5.86636	-2.94804	2.17396	0.337593	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.08762
7.82772	-6.01279	-2.97059	2.18081	0.318549	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	2.23278e-314
7.87271	-6.11064	-2.5397	2.15763	0.211322	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	6.07868
7.94577	-6.23597	-2.55361	2.15933	0.19567	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	2.23278e-314
8.03962	-6.36046	-2.66373	2.1835	0.226277	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.420734
8.13499	-6.46876	-2.65714	2.21254	0.251531	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	2.23278e-314
8.24834	-6.60439	-2.86542	2.24286	0.291689	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.36949
8.33984	-6.7336	-2.87232	2.24845	0.275596	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	2.23278e-314
8.4206	-6.84845	-2.71837	2.24727	0.238653	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	0.961417
8.48547	-6.9956	-2.73938	2.21459	0.168245	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	2.23278e-314
8.56434	-7.12224	-2.70911	2.20741	0.139413	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.190563
8.61031	-7.29184	-2.7474	2.14436	0.0314065	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	2.23278e-314
8.69132	-7.41532	-2.81389	2.14979	0.0438433	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.185334
8.76151	-7.54038	-2.82209	2.14146	0.0278028	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	2.23278e-314
8.83253	-7.66954	-2.78052	2.13068	0.00480019	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.138815
8.88793	-7.82282	-2.80067	2.09371	-0.0515831	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	2.23278e-314
8.95048	-7.95477	-2.74694	2.07588	-0.0809933	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.149816
8.99168	-8.11883	-2.77928	2.02455	-0.151461	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	2.23278e-314
9.05354	-8.25366	-2.7621	2.01277	-0.158976	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.0155203
9.13188	-8.37276	-2.74204	2.02778	-0.123597	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	2.23278e-314
9.21314	-8.50623	-2.92205	2.05064	-0.0541023	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.39464
9.26275	-8.64569	-2.93134	2.02748	-0.0846997	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	2.23278e-314
9.32216	-8.77502	-2.93117	2.02123	-0.0867441	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.117498
9.3728	-8.92196	-2.95243	1.9977	-0.115894	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	2.23278e-314
9.39483	-9.05157	-2.64855	1.93261	-0.254934	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	4.09845
9.44573	-9.17926	-2.63552	1.92427	-0.246318	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	2.23278e-314
9.50031	-9.31697	-2.69119	1.92169	-0.219407	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.198665
9.54637	-9.45551	-2.69064	1.90709	-0.223127	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	2.23278e-314
9.60779	-9.60339	-2.76923	1.91122	-0.186505	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.347252
9.65992	-9.74732	-2.77327	1.90339	-0.183004	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	2.23278e-314
9.73117	-9.8982	-2.93515	1.92537	-0.111087	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.44646
9.76895	-10.0425	-2.94529	1.90578	-0.131936	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	2.23278e-314
9.77443	-10.1722	-2.65611	1.83472	-0.28163	9.75497	-10.1932	9.75	-10.2	0	-2.72857	3.56939
9.78402	-10.3347	-2.69093	1.78511	-0.33244	9.74697	-10.3629	9.75	-10.35	0	-2.72854	2.23278e-314
9.83005	-10.4836	-2.79209	1.79608	-0.263252	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.584437
9.86034	-10.636	-2.79939	1.77857	-0.267773	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	2.23278e-314
9.85903	-10.7737	-2.62664	1.71412	-0.383362	9.86786	-10.8223	9.85	-10.8	0	-2.72846	1.45961
9.86378	-10.9265	-2.6473	1.67676	-0.407132	9.8455	-10.9408	9.85	-10.95	0	-2.72844	2.23278e-314
9.87485	-11.0718	-2.65093	1.65213	-0.410303	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.00796195
9.86454	-11.2306	-2.68188	1.60673	-0.443216	9.83549	-11.2481	9.85	-11.25	0	-2.72745	2.23278e-314
9.88541	-11.3749	-2.77046	1.61631	-0.368463	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.518213
9.87711	-11.5294	-2.80814	1.58161	-0.391966	9.87136	-11.5692	9.85	-11.55	0	-2.99671	2.23278e-314
9.8431	-11.6731	-2.66494	1.49565	-0.544021	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	1.81846
9.79749	-11.839	-2.71996	1.4318	-0.592405	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	2.23278e-314
9.75018	-11.9812	-2.65611	1.35417	-0.696208	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	0.560645
9.69207	-12.1364	-2.6998	1.29291	-0.727828	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	2.23278e-314
9.60392	-12.2652	-2.60839	1.16704	-0.926575	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	1.74438
9.54879	-12.38	-2.57441	1.12074	-0.921033	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	2.23278e-314
9.41822	-12.4832	-2.49314	0.93922	-1.2251	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	3.88479
9.34401	-12.5757	-2.45184	0.87877	-1.21756	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	2.23278e-314
9.21625	-12.6751	-2.48132	0.73	-1.41524	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	1.9604
9.09176	-12.7651	-2.51828	0.639088	-1.42992	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	2.23278e-314
9.01619	-12.8492	-2.4459	0.635243	-1.25076	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	1.20258
8.88694	-12.9337	-2.49413	0.559928	-1.25422	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	2.23278e-314
8.78385	-13.0109	-2.4642	0.535389	-1.13789	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	0.800976
8.62302	-13.104	-2.59115	0.469278	-1.13073	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	2.23278e-314
8.42682	-13.1154	-2.74058	0.23244	-1.57665	8.43462	-13.263	8.4	-13.15	-2.72644	0	8.7119
8.27279	-13.1465	-2.75813	0.145317	-1.57564	8.26001	-13.1483	8.25	-13.15	-2.72641	0	2.23278e-314
8.11968	-13.1539	-2.82701	0.0400997	-1.64426	8.10139	-13.1447	8.1	-13.15	-3.00083	0	0.262678
7.97019	-13.1577	-2.84933	-0.0407995	-1.63962	7.95138	-13.1593	7.95	-13.15	-3.00084	0	2.23278e-314
7.87962	-13.1888	-2.49346	-0.0205427	-1.34155	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	6.59684
7.7046	-13.2099	-2.59614	-0.0703913	-1.29543	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	2.23278e-314
7.53782	-13.1741	-2.77043	-0.19548	-1.44683	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	2.03637
7.37962	-13.1431	-2.7951	-0.270482	-1.43741	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	2.23278e-314
7.26582	-13.1367	-2.52132	-0.280692	-1.25063	7.19553	-13.2012	7.2	-13.15	-2.73035	0	3.43654
7.10214	-13.1171	-2.59302	-0.321098	-1.20333	7.05296	-13.1563	7.05	-13.15	-2.73035	0	2.23278e-314
6.97239	-13.0889	-2.51352	-0.35723	-1.13157	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.555117
6.77758	-13.0774	-2.64965	-0.35918	-1.03393	6.672	-13.1364	6.65	-13.15	-3.63617	0	2.23278e-314
6.66226	-13.0986	-2.26915	-0.291469	-0.722413	6.53838	-13.1322	6.55	-13.15	-1.81656	0	8.37332
6.50905	-13.091	-2.33578	-0.290584	-0.661695	6.46904	-13.1587	6.45	-13.15	-1.81657	0	2.23278e-314
6.37656	-13.0354	-2.43132	-0.355021	-0.731667	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.618154
6.21571	-13.0067	-2.50511	-0.36163	-0.681754	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	2.23278e-314
6.06759	-12.8843	-2.85973	-0.522543	-0.97851	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	7.19251
5.90255	-12.8195	-2.91875	-0.547302	-0.935449	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	2.23278e-314
5.77738	-12.7718	-2.73111	-0.54802	-0.816287	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	1.62654
5.61004	-12.7158	-2.79987	-0.550484	-0.753094	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	2.23278e-314
5.47196	-12.6132	-2.945	-0.622878	-0.835911	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.982543
5.30031	-12.5345	-3.01593	-0.629665	-0.776487	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	2.23278e-314
5.16946	-12.4469	-2.96892	-0.658266	-0.744747	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.128152
5.04459	-12.3474	-2.96476	-0.699526	-0.745532	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	2.23278e-314
4.9382	-12.2614	-2.91917	-0.7292	-0.727779	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.200378
4.84786	-12.1555	-2.89755	-0.782451	-0.753384	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	2.23278e-314
4.76767	-12.081	-2.65949	-0.797494	-0.683563	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	2.10932
4.71652	-11.9671	-2.61316	-0.873798	-0.748331	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	2.23278e-314
4.60038	-11.8146	-3.02441	-0.93717	-0.826524	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	6.0188
4.52884	-11.6785	-3.01853	-0.999608	-0.858357	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	2.23278e-314
4.49217	-11.5925	-2.5993	-1.04279	-0.832795	4.53697	-11.5591	4.55	-11.55	0	1.99749	5.78612
4.47612	-11.4651	-2.56196	-1.13503	-0.912468	4.55238	-11.4548	4.55	-11.45	0	1.99746	2.23278e-314
4.35887	-11.2813	-3.14088	-1.14994	-0.859093	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	10.1981
