px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-24.2604	5.64475	4.90077	0.812304	-0.591236	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	2.15412e-314
-24.0982	5.79792	4.86228	0.770618	-0.631029	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	2.96423
-23.9217	5.95696	4.8471	0.736211	-0.635844	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	2.15412e-314
-23.7813	6.14556	4.71248	0.778818	-0.383984	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	4.51157
-23.6195	6.30077	4.68731	0.758047	-0.387646	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	2.15412e-314
-23.4701	6.47229	4.65936	0.760803	-0.32628	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	1.17708
-23.2387	6.73454	4.93445	0.769679	-0.278447	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	2.15412e-314
-23.0407	6.87018	4.89997	0.731896	-0.323343	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	5.58369
-22.8282	7.05294	4.97815	0.715896	-0.321022	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	2.15412e-314
-22.6121	7.18629	5.0061	0.660574	-0.432429	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	1.9936
-22.4319	7.32352	4.95366	0.637721	-0.435743	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	2.15412e-314
-22.1975	7.45535	5.07445	0.566595	-0.604397	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	2.28721
-22.0138	7.61444	5.07289	0.554862	-0.57807	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	2.15412e-314
-21.8274	7.79975	5.02205	0.589532	-0.39255	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	5.68844
-21.6233	7.93648	5.0126	0.570509	-0.392094	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	2.15412e-314
-21.4322	8.0714	4.96952	0.561442	-0.362617	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	1.52132
-21.2228	8.07165	4.75272	0.482429	-0.461272	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	2.15412e-314
-21.0306	8.2299	4.68676	0.520486	-0.276892	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	5.08315
-20.857	8.39123	4.71189	0.535337	-0.231404	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	2.15412e-314
-20.6105	8.49792	4.85176	0.474633	-0.393031	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	5.34555
-20.353	8.65206	4.98885	0.470275	-0.365512	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	2.15412e-314
-20.1524	8.79057	4.92129	0.494936	-0.234989	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	1.07759
-19.9637	8.88152	4.83783	0.475174	-0.249586	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	2.15412e-314
-19.7636	8.99954	4.78732	0.483363	-0.182618	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0.506761
-19.5511	9.06267	4.7179	0.450156	-0.220192	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	2.15412e-314
-19.3032	9.17465	4.85255	0.419035	-0.300086	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	4.96293
-19.0085	9.278	4.98782	0.396269	-0.307713	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	2.15412e-314
-18.7921	9.35838	4.96148	0.369218	-0.342848	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	1.7197
-18.531	9.46703	5.04269	0.359088	-0.329419	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	2.15412e-314
-18.2653	9.49123	5.11059	0.273976	-0.51876	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	5.1585
-17.9516	9.64225	5.34287	0.285913	-0.452313	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	2.15412e-314
-17.6988	9.75448	5.27759	0.316069	-0.285173	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	3.17076
-17.4215	9.86255	5.36002	0.314192	-0.262904	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	2.15412e-314
-17.1659	9.94968	5.37994	0.300182	-0.274137	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.347965
-16.8926	10.0722	5.46437	0.307864	-0.239749	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	2.15412e-314
-16.6299	10.1487	5.46977	0.290902	-0.253423	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.0399024
-16.3918	10.2397	5.44133	0.28643	-0.242221	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	2.15412e-314
-16.1269	10.317	5.47346	0.267432	-0.273243	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.409892
-15.9172	10.3026	5.27083	0.215056	-0.335601	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	2.15412e-314
-15.6691	10.3696	5.23072	0.215151	-0.281619	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.256443
-15.4754	10.3272	5.00773	0.153962	-0.362296	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	2.15412e-314
-15.1711	10.359	5.22625	0.105355	-0.478791	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	7.27717
-14.9075	10.4112	5.25985	0.0960452	-0.453584	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	2.15412e-314
-14.6726	10.4428	5.05369	0.117577	-0.280438	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	6.66692
-14.4483	10.3881	4.93158	0.0567957	-0.362065	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	2.15412e-314
-14.1918	10.408	4.9494	0.0456281	-0.34355	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.591551
-13.8492	10.6105	5.28292	0.144072	-0.138329	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	2.15412e-314
-13.5833	10.6844	5.26516	0.178802	-0.0198003	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0.819682
-13.3532	10.6696	5.15638	0.143461	-0.0747922	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	2.15412e-314
-13.0881	10.69	5.2118	0.115205	-0.15329	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.560237
-12.8284	10.7962	5.27915	0.147688	-0.0919383	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	2.15412e-314
-12.554	10.8529	5.3278	0.151485	-0.0822874	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	1.0595
-12.3443	10.7968	5.13382	0.0976393	-0.158422	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	2.15412e-314
-12.0853	10.8341	5.13074	0.103561	-0.117761	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.238987
-11.8381	10.9048	5.15201	0.120231	-0.0828273	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	2.15412e-314
-11.5539	10.927	5.23162	0.103023	-0.126656	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	2.8171
-11.3383	10.9313	5.12026	0.0839989	-0.147834	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	2.15412e-314
-11.0793	10.8521	5.24011	-0.0416695	-0.508038	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	8.00731
-10.7769	10.8198	5.31701	-0.0740634	-0.515734	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	2.15412e-314
-10.529	10.8157	5.22232	-0.0751239	-0.433038	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.761664
-10.3003	10.7994	5.15978	-0.097063	-0.436618	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	2.15412e-314
-10.0534	10.8606	4.96819	-0.0188225	-0.133429	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	7.01155
-9.78359	10.9229	5.04941	0.0139303	-0.0656366	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	2.15412e-314
-9.57051	10.8859	4.95511	-0.0199265	-0.127644	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	3.84347
-9.30099	10.9241	5.02688	-0.00140777	-0.0883756	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	2.15412e-314
-9.06507	10.8946	4.97245	-0.0203869	-0.10558	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	2.44685
-8.78878	10.9395	5.0619	0.00262455	-0.0621352	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	2.15412e-314
-8.56313	10.8836	4.98157	-0.0366698	-0.129105	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	6.394
-8.42823	10.7876	4.68047	-0.0971185	-0.212027	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	2.15412e-314
-8.18152	10.7972	4.68725	-0.0776302	-0.134516	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	1.43632
-7.79622	10.8799	5.07033	-0.0123918	-0.0116205	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	2.15412e-314
-7.52831	10.8812	5.08517	0.00164538	0.0387112	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	1.55162
-7.24596	10.8786	5.14781	0.00439888	0.0403717	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	2.15412e-314
-7.00784	10.9095	5.08108	0.0406578	0.146466	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	2.11351
